Timestamp,Open,High,Low,Close,Volume,VWAP,Trade Count
2025-09-11 13:05:00,654.0,654.04,653.7,653.9099,39428.0,653.8774,853
2025-09-11 13:10:00,653.91,653.911,653.7,653.84,23453.0,653.8524,636
2025-09-11 13:15:00,653.8501,653.95,653.64,653.9,17031.0,653.8267,604
2025-09-11 13:20:00,653.91,654.15,653.91,653.95,31154.0,654.0446,708
2025-09-11 13:25:00,654.0,654.22,654.0,654.15,42513.0,654.1127,581
2025-09-11 13:30:00,654.18,654.62,653.87,654.4901,1721335.0,654.3448,21068
2025-09-11 13:35:00,654.49,654.58,653.81,653.935,1452962.0,654.201,17389
2025-09-11 13:40:00,653.97,654.355,653.7,653.87,1209649.0,653.9488,15363
2025-09-11 13:45:00,653.87,654.65,653.59,654.47,1617201.0,654.2184,18963
2025-09-11 13:50:00,654.48,655.18,654.29,655.11,1171381.0,654.7574,15144
2025-09-11 13:55:00,655.1,655.63,654.91,655.57,1507450.0,655.325,18115
2025-09-11 14:00:00,655.57,655.79,655.38,655.72,1294670.0,655.5787,18801
2025-09-11 14:05:00,655.71,656.25,655.71,655.94,1060623.0,655.9817,14803
2025-09-11 14:10:00,655.94,656.06,655.62,655.67,994153.0,655.8552,14013
2025-09-11 14:15:00,655.67,656.015,655.555,655.685,637024.0,655.7864,10550
2025-09-11 14:20:00,655.69,656.02,655.66,655.995,569677.0,655.7999,10213
2025-09-11 14:25:00,656.0,656.08,655.745,655.96,648507.0,655.9364,10554
2025-09-11 14:30:00,655.955,656.63,655.855,656.55,818331.0,656.2143,12325
2025-09-11 14:35:00,656.54,656.86,656.505,656.81,824796.0,656.6519,12021
2025-09-11 14:40:00,656.82,656.98,656.755,656.935,1546652.0,654.59,12075
2025-09-11 14:45:00,656.93,657.0,656.56,656.7,894767.0,656.729,13601
2025-09-11 14:50:00,656.7,656.79,656.23,656.55,840075.0,656.5048,12087
2025-09-11 14:55:00,656.55,656.6699,656.19,656.65,776093.0,656.4352,11735
2025-09-11 15:00:00,656.65,656.905,656.6,656.77,602940.0,656.7699,10169
2025-09-11 15:05:00,656.77,656.82,656.56,656.59,502286.0,656.6935,8278
2025-09-11 15:10:00,656.598,656.86,656.54,656.83,494451.0,656.7138,8099
2025-09-11 15:15:00,656.83,657.59,656.76,657.47,1200539.0,657.1657,14038
2025-09-11 15:20:00,657.475,657.53,657.22,657.32,1017888.0,657.3674,11315
2025-09-11 15:25:00,657.34,657.47,657.285,657.42,448450.0,657.3747,7728
2025-09-11 15:30:00,657.42,657.8,657.42,657.54,618476.0,657.5843,8962
2025-09-11 15:35:00,657.54,657.56,657.11,657.16,744445.0,657.3552,10253
2025-09-11 15:40:00,657.15,657.26,657.02,657.0419,528573.0,657.129,7685
2025-09-11 15:45:00,657.05,657.125,656.64,656.78,676127.0,656.733,8696
2025-09-11 15:50:00,656.79,657.29,656.78,657.26,637609.0,657.055,8754
2025-09-11 15:55:00,657.25,657.345,657.185,657.21,250071.0,657.2435,4858
2025-09-11 16:00:00,657.21,657.64,657.11,657.585,1841985.0,657.2876,8118
2025-09-11 16:05:00,657.575,657.595,657.435,657.5146,378254.0,657.5223,6085
2025-09-11 16:10:00,657.52,657.62,657.415,657.485,494913.0,657.5021,6816
2025-09-11 16:15:00,657.485,657.64,657.4,657.5458,351275.0,657.5266,5363
2025-09-11 16:20:00,657.54,657.72,657.485,657.58,571804.0,657.574,5400
2025-09-11 16:25:00,657.58,657.64,657.325,657.35,321251.0,657.5117,4937
2025-09-11 16:30:00,657.36,657.5358,657.23,657.27,376007.0,657.3373,5957
2025-09-11 16:35:00,657.275,657.405,657.12,657.35,329108.0,657.2538,5420
2025-09-11 16:40:00,657.35,657.36,657.07,657.23,371286.0,657.2021,5927
2025-09-11 16:45:00,657.23,657.33,657.04,657.22,303087.0,657.1664,4927
2025-09-11 16:50:00,657.215,657.215,656.855,657.08,323751.0,657.0198,5012
2025-09-11 16:55:00,657.06,657.2258,656.97,657.16,432815.0,657.1706,4340
2025-09-11 17:00:00,657.15,657.15,656.945,657.07,220318.0,657.0572,3498
2025-09-11 17:05:00,657.07,657.18,656.88,657.17,397749.0,657.0217,5760
2025-09-11 17:10:00,657.17,657.47,657.17,657.365,566874.0,657.3766,8160
2025-09-11 17:15:00,657.37,657.41,657.13,657.2236,341703.0,657.2918,5026
2025-09-11 17:20:00,657.22,657.46,657.2,657.405,318706.0,657.3229,4985
2025-09-11 17:25:00,657.405,657.555,657.06,657.12,436480.0,657.3375,6580
2025-09-11 17:30:00,657.115,657.44,657.115,657.372,370682.0,657.2899,6248
2025-09-11 17:35:00,657.3781,657.43,657.19,657.26,303488.0,657.3336,5367
2025-09-11 17:40:00,657.28,657.54,657.28,657.49,283765.0,657.4416,4824
2025-09-11 17:45:00,657.5,657.52,657.145,657.185,321238.0,657.3163,5871
2025-09-11 17:50:00,657.195,657.32,657.01,657.315,739643.0,657.123,5952
2025-09-11 17:55:00,657.3,657.57,657.25,657.55,553389.0,657.3462,6034
2025-09-11 18:00:00,657.555,657.66,657.48,657.485,902863.0,656.0775,8014
2025-09-11 18:05:00,657.49,657.59,657.31,657.39,679497.0,657.4343,7570
2025-09-11 18:10:00,657.38,657.555,657.27,657.41,751263.0,657.4146,7483
2025-09-11 18:15:00,657.415,657.5,657.26,657.28,595850.0,657.3771,6135
2025-09-11 18:20:00,657.3,657.415,657.17,657.4,484693.0,657.2986,6716
2025-09-11 18:25:00,657.38,657.515,657.18,657.33,701067.0,656.4219,7116
2025-09-11 18:30:00,657.33,657.425,657.19,657.19,342099.0,657.2927,4951
2025-09-11 18:35:00,657.19,657.46,657.16,657.4476,436748.0,657.3071,6307
2025-09-11 18:40:00,657.445,657.54,657.36,657.505,351596.0,657.462,4908
2025-09-11 18:45:00,657.505,657.59,657.46,657.535,446714.0,657.5326,5420
2025-09-11 18:50:00,657.54,657.65,657.44,657.555,772238.0,656.6763,7180
2025-09-11 18:55:00,657.555,657.735,657.475,657.535,740568.0,655.7667,6548
2025-09-11 19:00:00,657.53,657.67,657.43,657.6199,679433.0,656.58,6333
2025-09-11 19:05:00,657.61,657.71,657.46,657.465,384087.0,657.6036,5474
2025-09-11 19:10:00,657.465,657.65,657.4,657.555,693341.0,656.5913,6899
2025-09-11 19:15:00,657.55,657.81,657.5,657.75,752040.0,657.6321,7439
2025-09-11 19:20:00,657.75,657.799,657.645,657.725,731790.0,657.7161,7750
2025-09-11 19:25:00,657.7242,657.83,657.68,657.76,861248.0,656.9306,8175
2025-09-11 19:30:00,657.75,658.1,657.735,658.035,1008975.0,657.9527,11367
2025-09-11 19:35:00,658.045,658.16,657.94,658.06,1113958.0,657.3973,10640
2025-09-11 19:40:00,658.05,658.1,657.81,657.84,719166.0,657.9301,8468
2025-09-11 19:45:00,657.845,658.02,657.778,658.0,1199095.0,657.928,12033
2025-09-11 19:50:00,658.0,658.33,657.82,658.14,2569624.0,658.0775,22382
2025-09-11 19:55:00,658.14,658.215,657.465,657.61,5217964.0,657.3359,34033
2025-09-11 20:00:00,657.58,657.64,657.42,657.61,1077041.0,656.3369,2649
2025-09-11 20:05:00,657.61,657.79,657.61,657.76,305167.0,655.454,1268
2025-09-11 20:10:00,657.76,657.78,657.52,657.53,3238188.0,657.3036,1128
2025-09-11 20:15:00,657.53,657.65,657.53,657.6,93344.0,657.5992,596
2025-09-11 20:20:00,657.6,657.64,657.57,657.5705,432277.0,653.0313,554
2025-09-11 20:25:00,657.58,657.62,657.57,657.58,24100.0,657.6042,265
2025-09-11 20:30:00,657.57,657.65,657.55,657.64,61036.0,657.6111,495
2025-09-11 20:35:00,657.63,657.63,657.51,657.51,15734.0,657.5577,163
2025-09-11 20:40:00,657.54,657.55,657.5,657.53,135973.0,652.3028,115
2025-09-11 20:45:00,657.55,657.62,657.55,657.59,11671.0,655.7826,167
2025-09-11 20:50:00,657.61,657.62,657.56,657.56,8672.0,653.5744,119
2025-09-11 20:55:00,657.56,657.57,657.49,657.55,12521.0,655.4559,258
2025-09-11 21:00:00,657.55,657.56,657.5001,657.55,2298.0,657.5459,61
2025-09-11 21:05:00,657.52,657.55,657.47,657.51,3391.0,657.5093,110
2025-09-11 21:10:00,657.54,657.59,657.54,657.59,4539.0,657.5502,73
2025-09-11 21:15:00,657.55,657.55,657.53,657.54,1976.0,657.5395,34
2025-09-11 21:20:00,657.57,657.6,657.55,657.6,9765.0,657.5805,82
2025-09-11 21:25:00,657.6,657.62,657.57,657.57,738.0,657.5975,38
2025-09-11 21:30:00,657.63,657.95,657.6,657.94,10346.0,657.6539,110
2025-09-11 21:35:00,657.88,657.9,657.63,657.63,3981.0,657.7891,112
2025-09-11 21:40:00,657.63,657.75,657.63,657.7,10448.0,657.7116,112
2025-09-11 21:45:00,657.68,657.88,657.68,657.88,5294.0,657.7566,118
2025-09-11 21:50:00,657.88,657.9,657.85,657.85,15637.0,657.8949,104
2025-09-11 21:55:00,657.9,657.95,657.84,657.94,8179.0,657.9251,72
2025-09-11 22:00:00,657.88,657.9394,657.55,657.7,17827.0,657.7161,340
2025-09-11 22:05:00,657.66,657.77,657.63,657.7,25253.0,657.7202,137
2025-09-11 22:10:00,657.75,657.75,657.63,657.63,3971.0,657.6983,105
2025-09-11 22:15:00,657.63,657.64,657.56,657.56,4381.0,657.5885,79
2025-09-11 22:20:00,657.57,657.69,657.41,657.64,6805.0,657.5564,86
2025-09-11 22:25:00,657.64,657.65,657.6,657.61,11861.0,657.6325,51
2025-09-11 22:30:00,657.58,657.59,657.52,657.52,2488.0,657.553,94
2025-09-11 22:35:00,657.52,657.52,657.46,657.49,2244.0,657.5005,51
2025-09-11 22:40:00,657.49,657.49,657.4,657.47,3287.0,657.4485,80
2025-09-11 22:45:00,657.46,657.48,657.46,657.48,9492.0,657.4702,58
2025-09-11 22:50:00,657.51,657.58,657.51,657.58,560.0,657.5476,20
2025-09-11 23:00:00,657.53,657.53,657.53,657.53,227.0,657.5486,14
2025-09-11 23:05:00,657.42,657.51,657.42,657.49,1076.0,657.4664,41
2025-09-11 23:10:00,657.5,657.7,657.5,657.68,1879.0,657.6163,65
2025-09-11 23:15:00,657.6727,657.7,657.65,657.6803,1138.0,657.6782,30
2025-09-11 23:20:00,657.73,657.8,657.73,657.8,476.0,657.7646,17
2025-09-11 23:25:00,657.7789,657.78,657.68,657.68,1412.0,657.7392,49
2025-09-11 23:30:00,657.7,657.75,657.7,657.75,868.0,657.7344,18
2025-09-11 23:35:00,657.72,657.78,657.72,657.77,1605.0,657.7619,31
2025-09-11 23:40:00,657.7,657.71,657.7,657.7099,940.0,657.7009,28
2025-09-11 23:45:00,657.68,657.68,657.64,657.65,7107.0,657.6683,66
2025-09-11 23:50:00,657.66,657.7,657.63,657.7,1136.0,657.651,48
2025-09-11 23:55:00,657.68,657.75,657.67,657.67,8502.0,657.7034,95
2025-09-12 08:00:00,657.17,657.28,657.08,657.11,10631.0,657.1501,216
2025-09-12 08:05:00,657.15,657.2,657.08,657.09,4706.0,657.1255,103
2025-09-12 08:10:00,657.06,657.06,656.54,656.54,9795.0,656.8069,216
2025-09-12 08:15:00,656.56,656.56,656.29,656.38,9090.0,656.3935,206
2025-09-12 08:20:00,656.51,656.59,656.44,656.45,4830.0,656.4881,97
2025-09-12 08:25:00,656.76,656.85,656.75,656.79,3196.0,656.8031,66
2025-09-12 08:30:00,656.83,656.85,656.8,656.8,2843.0,656.8287,76
2025-09-12 08:35:00,656.76,656.94,656.76,656.87,4290.0,656.8466,64
2025-09-12 08:40:00,656.8,656.88,656.8,656.88,2830.0,656.8369,34
2025-09-12 08:45:00,656.86,656.86,656.83,656.85,1131.0,656.8353,37
2025-09-12 08:50:00,656.71,656.71,656.7,656.7,784.0,656.7106,47
2025-09-12 08:55:00,656.83,656.94,656.83,656.94,940.0,656.8721,23
2025-09-12 09:00:00,656.88,656.99,656.88,656.96,1793.0,656.9548,30
2025-09-12 09:05:00,656.96,656.96,656.95,656.95,456.0,656.9451,16
2025-09-12 09:10:00,657.0,657.0,657.0,657.0,387.0,656.9887,11
2025-09-12 09:15:00,656.98,656.98,656.98,656.98,303.0,656.9773,8
2025-09-12 09:20:00,657.0,657.0,656.92,656.97,1165.0,656.955,35
2025-09-12 09:30:00,657.0,657.07,657.0,657.04,16995.0,657.0185,124
2025-09-12 09:35:00,656.9,656.94,656.85,656.92,2640.0,656.9089,55
2025-09-12 09:40:00,656.97,657.01,656.94,656.99,2350.0,656.9712,63
2025-09-12 09:45:00,657.08,657.14,657.05,657.11,2612.0,657.106,53
2025-09-12 09:50:00,657.11,657.11,657.11,657.11,295.0,657.1181,5
2025-09-12 09:55:00,657.02,657.02,657.02,657.02,378.0,657.0222,16
2025-09-12 10:00:00,657.01,657.01,656.95,656.95,1972.0,656.9555,47
2025-09-12 10:05:00,657.02,657.05,657.02,657.05,1599.0,657.0421,35
2025-09-12 10:10:00,656.99,656.99,656.99,656.99,138.0,656.992,4
2025-09-12 10:15:00,657.09,657.09,657.05,657.05,341.0,657.0718,17
2025-09-12 10:20:00,657.08,657.08,657.01,657.01,1607.0,657.0648,27
2025-09-12 10:25:00,657.05,657.09,657.05,657.09,697.0,657.066,18
2025-09-12 10:30:00,657.03,657.18,657.03,657.18,2667.0,657.1399,39
2025-09-12 10:35:00,657.15,657.15,657.15,657.15,233.0,657.1522,7
2025-09-12 10:40:00,657.2,657.23,657.2,657.22,1859.0,657.2065,44
2025-09-12 10:45:00,657.21,657.26,657.21,657.24,2678.0,657.2218,66
2025-09-12 10:50:00,657.19,657.19,657.18,657.19,1270.0,657.1924,30
2025-09-12 10:55:00,657.26,657.27,657.25,657.27,1891.0,657.259,38
2025-09-12 11:00:00,657.2,657.22,657.15,657.22,3230.0,657.2022,125
2025-09-12 11:05:00,657.13,657.13,657.0,657.0,4427.0,657.0809,157
2025-09-12 11:10:00,657.1,657.15,657.09,657.12,2191.0,657.1269,43
2025-09-12 11:15:00,657.1,657.16,657.1,657.1,2536.0,657.1394,53
2025-09-12 11:20:00,657.11,657.3,657.1,657.3,5835.0,657.1965,143
2025-09-12 11:25:00,657.32,657.43,657.32,657.43,3105.0,657.349,75
2025-09-12 11:30:00,657.42,657.42,657.31,657.31,1543.0,657.3703,61
2025-09-12 11:35:00,657.38,657.46,657.33,657.43,5610.0,657.3998,99
2025-09-12 11:40:00,657.43,657.43,657.37,657.37,1337.0,657.4179,26
2025-09-12 11:45:00,657.39,657.51,657.39,657.5,3353.0,657.4402,82
2025-09-12 11:50:00,657.45,657.45,657.37,657.4,3782.0,657.4084,108
2025-09-12 11:55:00,657.4,657.6,657.4,657.581,6083.0,657.5173,116
2025-09-12 12:00:00,657.54,657.97,656.4504,657.35,45018.0,657.4245,2188
2025-09-12 12:05:00,657.35,657.47,657.25,657.281,17268.0,657.3372,310
2025-09-12 12:10:00,657.34,657.39,657.3,657.35,3443.0,657.332,104
2025-09-12 12:15:00,657.49,657.59,657.47,657.59,7370.0,657.5169,161
2025-09-12 12:20:00,657.57,657.57,657.45,657.45,3932.0,657.5225,146
2025-09-12 12:25:00,657.47,657.56,657.34,657.51,10439.0,657.4414,293
2025-09-12 12:30:00,657.56,657.56,657.11,657.28,19766.0,657.2894,431
2025-09-12 12:35:00,657.24,657.43,657.17,657.43,14723.0,657.2923,312
2025-09-12 12:40:00,657.36,657.43,657.27,657.36,47211.0,657.3102,455
2025-09-12 12:45:00,657.39,657.48,657.37,657.47,15126.0,657.4335,229
2025-09-12 12:50:00,657.52,657.64,657.5,657.64,19413.0,657.5527,322
2025-09-12 12:55:00,657.66,657.7,657.6303,657.65,9582.0,657.6774,204
2025-09-12 13:00:00,657.64,657.77,657.64,657.76,10339.0,657.7083,524
2025-09-12 13:05:00,657.8,657.9,657.7,657.9,14690.0,657.8279,614
2025-09-12 13:10:00,657.9,657.92,657.8227,657.88,9951.0,657.8863,563
2025-09-12 13:15:00,657.84,657.84,657.77,657.81,6643.0,657.8086,617
2025-09-12 13:20:00,657.82,657.89,657.81,657.87,7605.0,657.8557,564
2025-09-12 13:25:00,657.86,657.88,657.59,657.59,35650.0,657.7242,542
2025-09-12 13:30:00,657.6,657.77,657.43,657.66,1654897.0,657.5997,20562
2025-09-12 13:35:00,657.66,657.71,657.145,657.41,1677618.0,657.4455,19510
2025-09-12 13:40:00,657.42,657.65,657.38,657.4425,1083429.0,657.4898,13853
2025-09-12 13:45:00,657.445,657.665,657.24,657.5635,1051653.0,657.4938,12231
2025-09-12 13:50:00,657.56,657.7,657.38,657.555,739964.0,657.5286,10189
2025-09-12 13:55:00,657.55,658.068,657.53,657.99,1185034.0,657.812,9923
2025-09-12 14:00:00,658.01,658.06,657.55,657.84,865005.0,657.7922,11386
2025-09-12 14:05:00,657.86,658.2,657.77,658.17,1005059.0,657.9626,10380
2025-09-12 14:10:00,658.165,658.19,657.49,657.51,878879.0,657.8224,11671
2025-09-12 14:15:00,657.5,657.7999,657.32,657.68,756889.0,657.56,12707
2025-09-12 14:20:00,657.68,658.11,657.67,657.98,879717.0,657.9063,13920
2025-09-12 14:25:00,657.97,658.045,657.75,657.97,582335.0,657.8896,8787
2025-09-12 14:30:00,657.96,658.0299,657.685,657.91,833983.0,657.8517,9174
2025-09-12 14:35:00,657.9,657.995,657.75,657.88,414710.0,657.8792,7993
2025-09-12 14:40:00,657.88,657.995,657.78,657.8007,657849.0,657.8441,8077
2025-09-12 14:45:00,657.83,658.12,657.79,658.095,477988.0,657.9566,8541
2025-09-12 14:50:00,658.09,658.225,657.88,658.2209,519175.0,658.0578,8451
2025-09-12 14:55:00,658.22,658.48,658.2,658.3804,781810.0,658.333,10683
2025-09-12 15:00:00,658.38,658.435,657.945,657.98,661933.0,658.2422,9078
2025-09-12 15:05:00,657.98,658.095,657.91,658.04,433492.0,658.0077,7375
2025-09-12 15:10:00,658.03,658.15,657.845,658.075,523552.0,658.0045,8047
2025-09-12 15:15:00,658.07,658.26,657.945,657.95,365249.0,658.1123,6475
2025-09-12 15:20:00,657.95,657.96,657.695,657.885,560054.0,657.8077,7065
2025-09-12 15:25:00,657.89,657.9899,657.62,657.64,428148.0,657.7967,6948
2025-09-12 15:30:00,657.64,657.815,657.42,657.71,528539.0,657.6541,7325
2025-09-12 15:35:00,657.7,657.76,657.42,657.48,334634.0,657.5528,5567
2025-09-12 15:40:00,657.48,657.6199,657.35,657.47,329794.0,657.4789,5276
2025-09-12 15:45:00,657.48,657.6,657.21,657.395,455785.0,657.4087,6515
2025-09-12 15:50:00,657.39,657.52,657.3418,657.465,402005.0,657.4402,5774
2025-09-12 15:55:00,657.47,657.7,657.46,657.62,588297.0,657.5967,6923
2025-09-12 16:00:00,657.61,657.6276,657.39,657.525,462677.0,657.4965,6073
2025-09-12 16:05:00,657.52,657.6699,657.3099,657.65,370576.0,657.459,5315
2025-09-12 16:10:00,657.63,657.85,657.63,657.71,446085.0,657.7554,5585
2025-09-12 16:15:00,657.72,657.99,657.715,657.89,581047.0,657.851,5929
2025-09-12 16:20:00,657.9,657.94,657.71,657.875,391796.0,657.8438,4635
2025-09-12 16:25:00,657.88,658.06,657.8632,658.05,331104.0,657.9536,4700
2025-09-12 16:30:00,658.05,658.15,658.0,658.03,437378.0,657.9828,4835
2025-09-12 16:35:00,658.04,658.05,657.77,657.79,386683.0,657.8943,5023
2025-09-12 16:40:00,657.785,657.87,657.65,657.84,349692.0,657.7532,5136
2025-09-12 16:45:00,657.83,658.06,657.8299,657.98,440137.0,657.9493,5397
2025-09-12 16:50:00,657.985,658.06,657.91,658.04,320067.0,658.0051,4411
2025-09-12 16:55:00,658.05,658.2,657.9901,658.07,637555.0,658.082,6743
2025-09-12 17:00:00,658.075,658.09,657.8,657.8199,584829.0,657.9562,5676
2025-09-12 17:05:00,657.82,657.915,657.795,657.85,431390.0,657.8222,3828
2025-09-12 17:10:00,657.85,658.0899,657.83,658.085,425341.0,657.9862,5314
2025-09-12 17:15:00,658.085,658.16,658.01,658.08,291568.0,658.1021,4492
2025-09-12 17:20:00,658.08,658.28,658.0693,658.24,295020.0,658.171,4348
2025-09-12 17:25:00,658.24,658.275,658.1,658.1,333369.0,658.1938,4773
2025-09-12 17:30:00,658.1,658.2,657.98,658.01,694226.0,657.9178,4481
2025-09-12 17:35:00,658.025,658.1281,657.9,658.0586,453968.0,657.9993,6007
2025-09-12 17:40:00,658.06,658.19,658.05,658.11,303812.0,658.1326,4042
2025-09-12 17:45:00,658.105,658.355,658.1,658.34,273573.0,658.2672,3876
2025-09-12 17:50:00,658.34,658.39,658.24,658.28,418924.0,658.3265,4509
2025-09-12 17:55:00,658.28,658.4609,658.275,658.3715,450021.0,658.3771,4828
2025-09-12 18:00:00,658.375,658.39,658.23,658.285,571439.0,658.3018,5860
2025-09-12 18:05:00,658.28,658.44,658.27,658.4199,527292.0,658.2388,4453
2025-09-12 18:10:00,658.4101,658.44,658.29,658.42,374013.0,658.3834,4070
2025-09-12 18:15:00,658.42,658.44,658.28,658.41,368163.0,658.3595,4257
2025-09-12 18:20:00,658.42,658.46,658.325,658.42,486147.0,658.3998,5232
2025-09-12 18:25:00,658.43,658.565,658.42,658.505,603166.0,658.5047,6092
2025-09-12 18:30:00,658.505,658.875,658.47,658.73,854640.0,658.6682,8696
2025-09-12 18:35:00,658.73,658.835,658.64,658.8,533699.0,658.7373,6010
2025-09-12 18:40:00,658.79,658.875,658.7,658.73,500481.0,658.7823,5822
2025-09-12 18:45:00,658.73,658.81,658.32,658.625,784920.0,658.6504,8291
2025-09-12 18:50:00,658.64,659.11,658.63,658.99,1110470.0,658.6405,8924
2025-09-12 18:55:00,658.99,659.0,658.75,658.81,740508.0,658.7127,6826
2025-09-12 19:00:00,658.81,658.92,658.79,658.88,911928.0,658.4119,6053
2025-09-12 19:05:00,658.885,658.945,658.725,658.8,797525.0,658.6676,7015
2025-09-12 19:10:00,658.8,658.83,658.53,658.58,1107822.0,658.4514,8290
2025-09-12 19:15:00,658.58,658.605,658.395,658.52,1008125.0,658.4028,9041
2025-09-12 19:20:00,658.515,658.6,658.305,658.335,906798.0,658.4582,8570
2025-09-12 19:25:00,658.34,658.445,658.07,658.17,1608416.0,658.1664,12310
2025-09-12 19:30:00,658.17,658.285,657.53,657.73,2534301.0,657.8367,18603
2025-09-12 19:35:00,657.73,657.89,657.24,657.29,2006822.0,657.5747,14434
2025-09-12 19:40:00,657.3,657.76,656.9,657.75,2350923.0,657.3313,20693
2025-09-12 19:45:00,657.75,657.95,657.55,657.84,1757342.0,657.7663,14966
2025-09-12 19:50:00,657.85,658.33,657.805,658.32,3818474.0,658.091,21595
2025-09-12 19:55:00,658.315,658.325,657.38,657.42,4777096.0,657.7463,33703
2025-09-12 20:00:00,657.39,657.45,657.18,657.36,1123472.0,657.4383,2950
2025-09-12 20:05:00,657.33,657.44,657.27,657.36,829855.0,657.4799,1197
2025-09-12 20:10:00,657.36,657.4,657.32,657.4,5403313.0,657.4503,866
2025-09-12 20:15:00,657.39,657.49,657.36,657.41,76527.0,657.4159,505
2025-09-12 20:20:00,657.38,657.4996,657.37,657.4,78400.0,657.4281,463
2025-09-12 20:25:00,657.4,657.47,657.36,657.47,174044.0,657.6598,390
2025-09-12 20:30:00,657.4501,657.54,657.4501,657.54,18213.0,657.5088,213
2025-09-12 20:35:00,657.52,657.57,657.47,657.51,51652.0,657.5244,314
2025-09-12 20:40:00,657.54,657.6,657.54,657.57,15271.0,657.573,193
2025-09-12 20:45:00,657.5502,657.6,657.54,657.58,6646.0,657.577,125
2025-09-12 20:50:00,657.51,657.51,657.44,657.44,7570.0,657.499,127
2025-09-12 20:55:00,657.42,657.45,657.38,657.41,14721.0,657.4311,159
2025-09-12 21:00:00,657.52,657.64,657.5,657.64,5070.0,657.6208,58
2025-09-12 21:05:00,657.61,657.61,657.4512,657.4512,720.0,657.4913,24
2025-09-12 21:10:00,657.5,657.5,657.5,657.5,255.0,657.4914,17
2025-09-12 21:15:00,657.47,657.47,657.46,657.46,1216.0,657.4629,21
2025-09-12 21:20:00,657.46,657.46,657.46,657.46,377.0,657.3862,30
2025-09-12 21:25:00,657.54,657.64,657.54,657.64,4353.0,657.6203,29
2025-09-12 21:30:00,657.58,657.64,657.58,657.62,15842.0,657.6183,90
2025-09-12 21:35:00,657.61,657.64,657.61,657.62,15276.0,657.6194,65
2025-09-12 21:40:00,657.6,657.61,657.59,657.59,9380.0,657.5995,80
2025-09-12 21:45:00,657.57,657.57,657.48,657.48,3054.0,657.5573,36
2025-09-12 21:50:00,657.48,657.49,657.46,657.46,12382.0,657.4739,100
2025-09-12 21:55:00,657.46,657.46,657.46,657.46,1026.0,657.461,18
2025-09-12 22:00:00,657.44,657.45,657.44,657.45,5613.0,657.4486,40
2025-09-12 22:05:00,657.42,657.45,657.41,657.41,5891.0,657.4275,94
2025-09-12 22:10:00,657.41,657.43,657.41,657.41,7879.0,657.4119,60
2025-09-12 22:15:00,657.41,657.42,657.4,657.4,6275.0,657.4087,61
2025-09-12 22:20:00,657.4,657.4,657.3305,657.3305,4728.0,657.3455,55
2025-09-12 22:25:00,657.35,657.35,657.32,657.32,7841.0,657.3377,118
2025-09-12 22:30:00,657.35,657.35,657.32,657.32,781.0,657.333,41
2025-09-12 22:40:00,657.3498,657.3498,657.32,657.32,2106.0,657.3272,62
2025-09-12 22:45:00,657.35,657.35,657.35,657.35,2079.0,657.349,11
2025-09-12 22:50:00,657.33,657.33,657.32,657.32,1229.0,657.3177,25
2025-09-12 22:55:00,657.29,657.2901,657.28,657.28,1961.0,657.2898,46
2025-09-12 23:05:00,657.28,657.28,657.278,657.28,989.0,657.2757,33
2025-09-12 23:10:00,657.26,657.28,657.26,657.28,1387.0,657.2651,36
2025-09-12 23:15:00,657.26,657.26,657.2,657.2,5489.0,657.2278,62
2025-09-12 23:20:00,657.22,657.23,657.22,657.23,4954.0,657.2202,25
2025-09-12 23:25:00,657.22,657.22,657.1901,657.1901,1189.0,657.2112,57
2025-09-12 23:30:00,657.19,657.1997,657.19,657.1997,674.0,657.1978,40
2025-09-12 23:35:00,657.2,657.3001,657.1997,657.3,18364.0,657.2173,76
2025-09-12 23:40:00,657.25,657.26,657.19,657.26,1805.0,657.2183,14
2025-09-12 23:45:00,657.34,657.3499,657.3,657.3,3432.0,657.3478,16
2025-09-12 23:50:00,657.3,657.3419,657.29,657.3419,1113.0,657.2958,39
2025-09-12 23:55:00,657.35,657.35,657.2399,657.25,7908.0,657.2648,85
2025-09-15 08:00:00,658.5,658.52,657.49,657.54,23630.0,657.9445,523
2025-09-15 08:05:00,657.46,658.08,657.46,658.08,5228.0,657.8322,179
2025-09-15 08:10:00,658.15,658.15,658.04,658.14,3082.0,658.0993,76
2025-09-15 08:15:00,658.08,658.42,657.94,658.4,3169.0,658.1871,127
2025-09-15 08:20:00,658.12,658.25,658.12,658.25,692.0,658.1714,35
2025-09-15 08:25:00,658.2,658.2,658.02,658.02,674.0,658.0695,32
2025-09-15 08:30:00,658.02,658.14,657.74,657.74,4123.0,657.933,123
2025-09-15 08:35:00,657.74,658.0,657.74,658.0,11395.0,657.8296,205
2025-09-15 08:40:00,658.02,658.02,658.02,658.02,283.0,658.0189,16
2025-09-15 08:45:00,658.2,658.42,658.17,658.42,3273.0,658.3423,78
2025-09-15 08:50:00,658.3,658.3,658.17,658.17,772.0,658.2551,37
2025-09-15 08:55:00,658.12,658.12,658.02,658.12,1058.0,658.1072,57
2025-09-15 09:00:00,658.1,658.1,657.99,658.02,1805.0,658.0353,95
2025-09-15 09:05:00,657.97,657.97,657.92,657.92,1509.0,657.9487,41
2025-09-15 09:10:00,657.99,658.07,657.99,658.02,4617.0,658.0418,95
2025-09-15 09:15:00,658.02,658.02,657.94,658.0,2495.0,657.9865,94
