BuyHold,Momentum,MeanRev,VolTarget
109501.98615451591,86815.35152415773,26469.815471538488,111080.88753771086
110273.99256773692,86815.35152415773,26469.815471538488,111639.26423971723
108921.89336379914,86815.35152415773,26376.494241692562,110643.54671871188
108053.59967157742,86815.35152415773,26167.8667347248,110011.75565170281
109845.21833230603,86815.35152415773,26251.66143795756,111332.1657062486
108629.44716244904,86815.35152415773,26208.612735518265,110468.89306052655
108093.40741984062,86815.35152415773,25990.46932935247,110089.89547254084
107943.89362342306,86815.35152415773,25990.46932935247,109980.20285726311
108793.10072531033,86815.35152415773,25990.46932935247,110615.18778358796
109252.90984107273,86815.35152415773,25990.46932935247,110962.1854306077
108515.52472671792,86815.35152415773,25990.46932935247,110388.79110595798
105968.26631147931,86815.35152415773,25898.819959494238,108375.54746176442
107509.35214765085,86815.35152415773,25924.22084233818,109446.34511795163
107351.76682215092,86815.35152415773,25961.446387210082,109336.85892471479
106814.20815673127,86815.35152415773,26089.68557521967,108957.43024923571
107548.13652068318,86815.35152415773,25818.893950074747,109486.38724762223
109528.74907925431,86815.35152415773,25727.210428925468,110937.69452041014
111172.713275498,86815.35152415773,25329.76859623768,112074.10991566122
109907.53172112118,86815.35152415773,25295.999518245604,111223.81634633285
109863.30482572438,86815.35152415773,25285.27563870366,111193.3755343176
110075.98729125502,86815.35152415773,25333.417922339566,111338.79313228
110711.04041818823,86815.35152415773,25478.806082366107,111789.73956527129
110741.69103219274,86815.35152415773,25485.09071194673,111810.29617141857
109777.89238909491,86815.35152415773,25174.99567335696,111087.80491827136
109164.36855894777,86815.35152415773,25174.99567335696,110623.50379728554
106679.80549191557,86815.35152415773,25086.190506583916,108699.91374160704
106080.05291839114,86815.35152415773,24947.675198138393,108285.7743484071
104638.46497249982,86815.35152415773,24608.260728189347,107263.57815226591
104331.76112131408,86815.35152415773,24535.366046469844,107048.137095865
112270.14254439704,86815.35152415773,26057.95311445889,112711.37196403116
112757.86120003476,86815.35152415773,25939.319424640857,112893.67534657981
113581.65379005087,86815.35152415773,25746.420872736333,113203.40297720439
116131.36919254548,86815.35152415773,25063.88361529194,114186.66609614031
115135.67956156273,86815.35152415773,25063.88361529194,113806.29986367104
115143.29408086288,86815.35152415773,25063.88361529194,113808.13097360496
117355.94687808817,86815.35152415773,25063.88361529194,114690.9309564901
118032.73149978863,86815.35152415773,25063.88361529194,114960.06864172232
117543.27087955424,86815.35152415773,25063.88361529194,114760.14531536357
118202.93374623462,86815.35152415773,25063.88361529194,115033.96967561035
117566.70069289213,86511.55757265343,25063.88361529194,114759.87413973938
118186.39726817649,86965.3135803308,25063.88361529194,115031.61347645163
117696.11957407197,86604.28398944109,25063.88361529194,114808.0623883548
117124.36997653829,86183.30838813522,25063.88361529194,114540.41336290876
116342.30505857873,85607.57786297232,25063.88361529194,114163.7752082696
116502.04682355454,85724.85589751639,25063.88361529194,114241.44471351494
118037.19498808555,86854.19199642136,25063.88361529194,115023.76203078407
116018.88761344769,85368.8115080185,24975.465984346723,113988.95611827612
115811.23578375245,85215.75268849505,24930.89181028067,113883.75598002522
115990.4081232202,85347.32664180853,24968.650528499737,113975.98152901017
114792.30944258359,84465.48249846681,24709.95018735472,113329.56482875216
114877.33018613762,84527.77758695804,24727.46698024943,113375.0269274819
116151.06896950846,85464.74469327249,24675.095755772898,114094.87888456414
